时间s,最坏视线距离m,是否被遮
6.369,17.2984,0
6.370,17.2941,0
6.371,17.2897,0
6.372,17.2854,0
6.373,17.2811,0
6.374,17.2767,0
6.375,17.2724,0
6.376,17.2681,0
6.377,17.2637,0
6.378,17.2594,0
6.379,17.2551,0
6.380,17.2507,0
6.381,17.2464,0
6.382,17.2421,0
6.383,17.2377,0
6.384,17.2334,0
6.385,17.2291,0
6.386,17.2247,0
6.387,17.2204,0
6.388,17.2161,0
6.389,17.2117,0
6.390,17.2074,0
6.391,17.2031,0
6.392,17.1987,0
6.393,17.1944,0
6.394,17.1901,0
6.395,17.1857,0
6.396,17.1814,0
6.397,17.1771,0
6.398,17.1727,0
6.399,17.1684,0
6.400,17.1641,0
6.401,17.1597,0
6.402,17.1554,0
6.403,17.1511,0
6.404,17.1467,0
6.405,17.1424,0
6.406,17.1381,0
6.407,17.1337,0
6.408,17.1294,0
6.409,17.1251,0
6.410,17.1207,0
6.411,17.1164,0
6.412,17.1121,0
6.413,17.1077,0
6.414,17.1034,0
6.415,17.0990,0
6.416,17.0947,0
6.417,17.0904,0
6.418,17.0860,0
6.419,17.0817,0
6.420,17.0774,0
6.421,17.0730,0
6.422,17.0687,0
6.423,17.0644,0
6.424,17.0600,0
6.425,17.0557,0
6.426,17.0514,0
6.427,17.0470,0
6.428,17.0427,0
6.429,17.0384,0
6.430,17.0340,0
6.431,17.0297,0
6.432,17.0254,0
6.433,17.0210,0
6.434,17.0167,0
6.435,17.0124,0
6.436,17.0080,0
6.437,17.0037,0
6.438,16.9994,0
6.439,16.9950,0
6.440,16.9907,0
6.441,16.9863,0
6.442,16.9820,0
6.443,16.9777,0
6.444,16.9733,0
6.445,16.9690,0
6.446,16.9647,0
6.447,16.9603,0
6.448,16.9560,0
6.449,16.9517,0
6.450,16.9473,0
6.451,16.9430,0
6.452,16.9387,0
6.453,16.9343,0
6.454,16.9300,0
6.455,16.9257,0
6.456,16.9213,0
6.457,16.9170,0
6.458,16.9126,0
6.459,16.9083,0
6.460,16.9040,0
6.461,16.8996,0
6.462,16.8953,0
6.463,16.8910,0
6.464,16.8866,0
6.465,16.8823,0
6.466,16.8780,0
6.467,16.8736,0
6.468,16.8693,0
6.469,16.8650,0
6.470,16.8606,0
6.471,16.8563,0
6.472,16.8519,0
6.473,16.8476,0
6.474,16.8433,0
6.475,16.8389,0
6.476,16.8346,0
6.477,16.8303,0
6.478,16.8259,0
6.479,16.8216,0
6.480,16.8173,0
6.481,16.8129,0
6.482,16.8086,0
6.483,16.8043,0
6.484,16.7999,0
6.485,16.7956,0
6.486,16.7912,0
6.487,16.7869,0
6.488,16.7826,0
6.489,16.7782,0
6.490,16.7739,0
6.491,16.7696,0
6.492,16.7652,0
6.493,16.7609,0
6.494,16.7566,0
6.495,16.7522,0
6.496,16.7479,0
6.497,16.7435,0
6.498,16.7392,0
6.499,16.7349,0
6.500,16.7305,0
6.501,16.7262,0
6.502,16.7219,0
6.503,16.7175,0
6.504,16.7132,0
6.505,16.7089,0
6.506,16.7045,0
6.507,16.7002,0
6.508,16.6958,0
6.509,16.6915,0
6.510,16.6872,0
6.511,16.6828,0
6.512,16.6785,0
6.513,16.6742,0
6.514,16.6698,0
6.515,16.6655,0
6.516,16.6612,0
6.517,16.6568,0
6.518,16.6525,0
6.519,16.6481,0
6.520,16.6438,0
6.521,16.6395,0
6.522,16.6351,0
6.523,16.6308,0
6.524,16.6265,0
6.525,16.6221,0
6.526,16.6178,0
6.527,16.6134,0
6.528,16.6091,0
6.529,16.6048,0
6.530,16.6004,0
6.531,16.5961,0
6.532,16.5918,0
6.533,16.5874,0
6.534,16.5831,0
6.535,16.5787,0
6.536,16.5744,0
6.537,16.5701,0
6.538,16.5657,0
6.539,16.5614,0
6.540,16.5571,0
6.541,16.5527,0
6.542,16.5484,0
6.543,16.5441,0
6.544,16.5397,0
6.545,16.5354,0
6.546,16.5310,0
6.547,16.5267,0
6.548,16.5224,0
6.549,16.5180,0
6.550,16.5137,0
6.551,16.5094,0
6.552,16.5050,0
6.553,16.5007,0
6.554,16.4963,0
6.555,16.4920,0
6.556,16.4877,0
6.557,16.4833,0
6.558,16.4790,0
6.559,16.4747,0
6.560,16.4703,0
6.561,16.4660,0
6.562,16.4616,0
6.563,16.4573,0
6.564,16.4530,0
6.565,16.4486,0
6.566,16.4443,0
6.567,16.4399,0
6.568,16.4356,0
6.569,16.4313,0
6.570,16.4269,0
6.571,16.4226,0
6.572,16.4183,0
6.573,16.4139,0
6.574,16.4096,0
6.575,16.4052,0
6.576,16.4009,0
6.577,16.3966,0
6.578,16.3922,0
6.579,16.3879,0
6.580,16.3836,0
6.581,16.3792,0
6.582,16.3749,0
6.583,16.3705,0
6.584,16.3662,0
6.585,16.3619,0
6.586,16.3575,0
6.587,16.3532,0
6.588,16.3488,0
6.589,16.3445,0
6.590,16.3402,0
6.591,16.3358,0
6.592,16.3315,0
6.593,16.3272,0
6.594,16.3228,0
6.595,16.3185,0
6.596,16.3141,0
6.597,16.3098,0
6.598,16.3055,0
6.599,16.3011,0
6.600,16.2968,0
6.601,16.2924,0
6.602,16.2881,0
6.603,16.2838,0
6.604,16.2794,0
6.605,16.2751,0
6.606,16.2708,0
6.607,16.2664,0
6.608,16.2621,0
6.609,16.2577,0
6.610,16.2534,0
6.611,16.2491,0
6.612,16.2447,0
6.613,16.2404,0
6.614,16.2360,0
6.615,16.2317,0
6.616,16.2274,0
6.617,16.2230,0
6.618,16.2187,0
6.619,16.2144,0
6.620,16.2100,0
6.621,16.2057,0
6.622,16.2013,0
6.623,16.1970,0
6.624,16.1927,0
6.625,16.1883,0
6.626,16.1840,0
6.627,16.1796,0
6.628,16.1753,0
6.629,16.1710,0
6.630,16.1666,0
6.631,16.1623,0
6.632,16.1579,0
6.633,16.1536,0
6.634,16.1493,0
6.635,16.1449,0
6.636,16.1406,0
6.637,16.1363,0
6.638,16.1319,0
6.639,16.1276,0
6.640,16.1232,0
6.641,16.1189,0
6.642,16.1146,0
6.643,16.1102,0
6.644,16.1059,0
6.645,16.1015,0
6.646,16.0972,0
6.647,16.0929,0
6.648,16.0885,0
6.649,16.0842,0
6.650,16.0798,0
6.651,16.0755,0
6.652,16.0712,0
6.653,16.0668,0
6.654,16.0625,0
6.655,16.0581,0
6.656,16.0538,0
6.657,16.0495,0
6.658,16.0451,0
6.659,16.0408,0
6.660,16.0364,0
6.661,16.0321,0
6.662,16.0278,0
6.663,16.0234,0
6.664,16.0191,0
6.665,16.0147,0
6.666,16.0104,0
6.667,16.0061,0
6.668,16.0017,0
6.669,15.9974,0
6.670,15.9931,0
6.671,15.9887,0
6.672,15.9844,0
6.673,15.9800,0
6.674,15.9757,0
6.675,15.9714,0
6.676,15.9670,0
6.677,15.9627,0
6.678,15.9583,0
6.679,15.9540,0
6.680,15.9497,0
6.681,15.9453,0
6.682,15.9410,0
6.683,15.9366,0
6.684,15.9323,0
6.685,15.9280,0
6.686,15.9236,0
6.687,15.9193,0
6.688,15.9149,0
6.689,15.9106,0
6.690,15.9063,0
6.691,15.9019,0
6.692,15.8976,0
6.693,15.8932,0
6.694,15.8889,0
6.695,15.8846,0
6.696,15.8802,0
6.697,15.8759,0
6.698,15.8715,0
6.699,15.8672,0
6.700,15.8629,0
6.701,15.8585,0
6.702,15.8542,0
6.703,15.8498,0
6.704,15.8455,0
6.705,15.8412,0
6.706,15.8368,0
6.707,15.8325,0
6.708,15.8281,0
6.709,15.8238,0
6.710,15.8195,0
6.711,15.8151,0
6.712,15.8108,0
6.713,15.8064,0
6.714,15.8021,0
6.715,15.7978,0
6.716,15.7934,0
6.717,15.7891,0
6.718,15.7847,0
6.719,15.7804,0
6.720,15.7761,0
6.721,15.7717,0
6.722,15.7674,0
6.723,15.7630,0
6.724,15.7587,0
6.725,15.7543,0
6.726,15.7500,0
6.727,15.7457,0
6.728,15.7413,0
6.729,15.7370,0
6.730,15.7326,0
6.731,15.7283,0
6.732,15.7240,0
6.733,15.7196,0
6.734,15.7153,0
6.735,15.7109,0
6.736,15.7066,0
6.737,15.7023,0
6.738,15.6979,0
6.739,15.6936,0
6.740,15.6892,0
6.741,15.6849,0
6.742,15.6806,0
6.743,15.6762,0
6.744,15.6719,0
6.745,15.6675,0
6.746,15.6632,0
6.747,15.6589,0
6.748,15.6545,0
6.749,15.6502,0
6.750,15.6458,0
6.751,15.6415,0
6.752,15.6372,0
6.753,15.6328,0
6.754,15.6285,0
6.755,15.6241,0
6.756,15.6198,0
6.757,15.6154,0
6.758,15.6111,0
6.759,15.6068,0
6.760,15.6024,0
6.761,15.5981,0
6.762,15.5937,0
6.763,15.5894,0
6.764,15.5851,0
6.765,15.5807,0
6.766,15.5764,0
6.767,15.5720,0
6.768,15.5677,0
6.769,15.5634,0
6.770,15.5590,0
6.771,15.5547,0
6.772,15.5503,0
6.773,15.5460,0
6.774,15.5417,0
6.775,15.5373,0
6.776,15.5330,0
6.777,15.5286,0
6.778,15.5243,0
6.779,15.5200,0
6.780,15.5156,0
6.781,15.5113,0
6.782,15.5069,0
6.783,15.5026,0
6.784,15.4982,0
6.785,15.4939,0
6.786,15.4896,0
6.787,15.4852,0
6.788,15.4809,0
6.789,15.4765,0
6.790,15.4722,0
6.791,15.4679,0
6.792,15.4635,0
6.793,15.4592,0
6.794,15.4548,0
6.795,15.4505,0
6.796,15.4462,0
6.797,15.4418,0
6.798,15.4375,0
6.799,15.4331,0
6.800,15.4288,0
6.801,15.4244,0
6.802,15.4201,0
6.803,15.4158,0
6.804,15.4114,0
6.805,15.4071,0
6.806,15.4027,0
6.807,15.3984,0
6.808,15.3941,0
6.809,15.3897,0
6.810,15.3854,0
6.811,15.3810,0
6.812,15.3767,0
6.813,15.3724,0
6.814,15.3680,0
6.815,15.3637,0
6.816,15.3593,0
6.817,15.3550,0
6.818,15.3506,0
6.819,15.3463,0
6.820,15.3420,0
6.821,15.3376,0
6.822,15.3333,0
6.823,15.3289,0
6.824,15.3246,0
6.825,15.3203,0
6.826,15.3159,0
6.827,15.3116,0
6.828,15.3072,0
6.829,15.3029,0
6.830,15.2986,0
6.831,15.2942,0
6.832,15.2899,0
6.833,15.2855,0
6.834,15.2812,0
6.835,15.2768,0
6.836,15.2725,0
6.837,15.2682,0
6.838,15.2638,0
6.839,15.2595,0
6.840,15.2551,0
6.841,15.2508,0
6.842,15.2465,0
6.843,15.2421,0
6.844,15.2378,0
6.845,15.2334,0
6.846,15.2291,0
6.847,15.2247,0
6.848,15.2204,0
6.849,15.2161,0
6.850,15.2117,0
6.851,15.2074,0
6.852,15.2030,0
6.853,15.1987,0
6.854,15.1944,0
6.855,15.1900,0
6.856,15.1857,0
6.857,15.1813,0
6.858,15.1770,0
6.859,15.1726,0
6.860,15.1683,0
6.861,15.1640,0
6.862,15.1596,0
6.863,15.1553,0
6.864,15.1509,0
6.865,15.1466,0
6.866,15.1423,0
6.867,15.1379,0
6.868,15.1336,0
6.869,15.1292,0
6.870,15.1249,0
6.871,15.1206,0
6.872,15.1162,0
6.873,15.1119,0
6.874,15.1075,0
6.875,15.1032,0
6.876,15.0988,0
6.877,15.0945,0
6.878,15.0902,0
6.879,15.0858,0
6.880,15.0815,0
6.881,15.0771,0
6.882,15.0728,0
6.883,15.0685,0
6.884,15.0641,0
6.885,15.0598,0
6.886,15.0554,0
6.887,15.0511,0
6.888,15.0467,0
6.889,15.0424,0
6.890,15.0381,0
6.891,15.0337,0
6.892,15.0294,0
6.893,15.0250,0
6.894,15.0207,0
6.895,15.0164,0
6.896,15.0120,0
6.897,15.0077,0
6.898,15.0033,0
6.899,14.9990,0
6.900,14.9946,0
6.901,14.9903,0
6.902,14.9860,0
6.903,14.9816,0
6.904,14.9773,0
6.905,14.9729,0
6.906,14.9686,0
6.907,14.9643,0
6.908,14.9599,0
6.909,14.9556,0
6.910,14.9512,0
6.911,14.9469,0
6.912,14.9425,0
6.913,14.9382,0
6.914,14.9339,0
6.915,14.9295,0
6.916,14.9252,0
6.917,14.9208,0
6.918,14.9165,0
6.919,14.9122,0
6.920,14.9078,0
6.921,14.9035,0
6.922,14.8991,0
6.923,14.8948,0
6.924,14.8904,0
6.925,14.8861,0
6.926,14.8818,0
6.927,14.8774,0
6.928,14.8731,0
6.929,14.8687,0
6.930,14.8644,0
6.931,14.8601,0
6.932,14.8557,0
6.933,14.8514,0
6.934,14.8470,0
6.935,14.8427,0
6.936,14.8383,0
6.937,14.8340,0
6.938,14.8297,0
6.939,14.8253,0
6.940,14.8210,0
6.941,14.8166,0
6.942,14.8123,0
6.943,14.8080,0
6.944,14.8036,0
6.945,14.7993,0
6.946,14.7949,0
6.947,14.7906,0
6.948,14.7862,0
6.949,14.7819,0
6.950,14.7776,0
6.951,14.7732,0
6.952,14.7689,0
6.953,14.7645,0
6.954,14.7602,0
6.955,14.7559,0
6.956,14.7515,0
6.957,14.7472,0
6.958,14.7428,0
6.959,14.7385,0
6.960,14.7341,0
6.961,14.7298,0
6.962,14.7255,0
6.963,14.7211,0
6.964,14.7168,0
6.965,14.7124,0
6.966,14.7081,0
6.967,14.7038,0
6.968,14.6994,0
6.969,14.6951,0
6.970,14.6907,0
6.971,14.6864,0
6.972,14.6820,0
6.973,14.6777,0
6.974,14.6734,0
6.975,14.6690,0
6.976,14.6647,0
6.977,14.6603,0
6.978,14.6560,0
6.979,14.6517,0
6.980,14.6473,0
6.981,14.6430,0
6.982,14.6386,0
6.983,14.6343,0
6.984,14.6300,0
6.985,14.6256,0
6.986,14.6213,0
6.987,14.6169,0
6.988,14.6126,0
6.989,14.6082,0
6.990,14.6039,0
6.991,14.5996,0
6.992,14.5952,0
6.993,14.5909,0
6.994,14.5865,0
6.995,14.5822,0
6.996,14.5779,0
6.997,14.5735,0
6.998,14.5692,0
6.999,14.5648,0
7.000,14.5605,0
7.001,14.5561,0
7.002,14.5518,0
7.003,14.5475,0
7.004,14.5431,0
7.005,14.5388,0
7.006,14.5344,0
7.007,14.5301,0
7.008,14.5258,0
7.009,14.5214,0
7.010,14.5171,0
7.011,14.5127,0
7.012,14.5084,0
7.013,14.5040,0
7.014,14.4997,0
7.015,14.4954,0
7.016,14.4910,0
7.017,14.4867,0
7.018,14.4823,0
7.019,14.4780,0
7.020,14.4737,0
7.021,14.4693,0
7.022,14.4650,0
7.023,14.4606,0
7.024,14.4563,0
7.025,14.4520,0
7.026,14.4476,0
7.027,14.4433,0
7.028,14.4389,0
7.029,14.4346,0
7.030,14.4302,0
7.031,14.4259,0
7.032,14.4216,0
7.033,14.4172,0
7.034,14.4129,0
7.035,14.4085,0
7.036,14.4042,0
7.037,14.3999,0
7.038,14.3955,0
7.039,14.3912,0
7.040,14.3868,0
7.041,14.3825,0
7.042,14.3782,0
7.043,14.3738,0
7.044,14.3695,0
7.045,14.3651,0
7.046,14.3608,0
7.047,14.3564,0
7.048,14.3521,0
7.049,14.3478,0
7.050,14.3434,0
7.051,14.3391,0
7.052,14.3347,0
7.053,14.3304,0
7.054,14.3261,0
7.055,14.3217,0
7.056,14.3174,0
7.057,14.3130,0
7.058,14.3087,0
7.059,14.3044,0
7.060,14.3000,0
7.061,14.2957,0
7.062,14.2913,0
7.063,14.2870,0
7.064,14.2827,0
7.065,14.2783,0
7.066,14.2740,0
7.067,14.2696,0
7.068,14.2653,0
7.069,14.2609,0
7.070,14.2566,0
7.071,14.2523,0
7.072,14.2479,0
7.073,14.2436,0
7.074,14.2392,0
7.075,14.2349,0
7.076,14.2306,0
7.077,14.2262,0
7.078,14.2219,0
7.079,14.2175,0
7.080,14.2132,0
7.081,14.2089,0
7.082,14.2045,0
7.083,14.2002,0
7.084,14.1958,0
7.085,14.1915,0
7.086,14.1872,0
7.087,14.1828,0
7.088,14.1785,0
7.089,14.1741,0
7.090,14.1698,0
7.091,14.1655,0
7.092,14.1611,0
7.093,14.1568,0
7.094,14.1524,0
7.095,14.1481,0
7.096,14.1438,0
7.097,14.1394,0
7.098,14.1351,0
7.099,14.1307,0
7.100,14.1264,0
7.101,14.1220,0
7.102,14.1177,0
7.103,14.1134,0
7.104,14.1090,0
7.105,14.1047,0
7.106,14.1003,0
7.107,14.0960,0
7.108,14.0917,0
7.109,14.0873,0
7.110,14.0830,0
7.111,14.0786,0
7.112,14.0743,0
7.113,14.0700,0
7.114,14.0656,0
7.115,14.0613,0
7.116,14.0569,0
7.117,14.0526,0
7.118,14.0483,0
7.119,14.0439,0
7.120,14.0396,0
7.121,14.0352,0
7.122,14.0309,0
7.123,14.0266,0
7.124,14.0222,0
7.125,14.0179,0
7.126,14.0135,0
7.127,14.0092,0
7.128,14.0049,0
7.129,14.0005,0
7.130,13.9962,0
7.131,13.9918,0
7.132,13.9875,0
7.133,13.9832,0
7.134,13.9788,0
7.135,13.9745,0
7.136,13.9701,0
7.137,13.9658,0
7.138,13.9615,0
7.139,13.9571,0
7.140,13.9528,0
7.141,13.9484,0
7.142,13.9441,0
7.143,13.9398,0
7.144,13.9354,0
7.145,13.9311,0
7.146,13.9267,0
7.147,13.9224,0
7.148,13.9181,0
7.149,13.9137,0
7.150,13.9094,0
7.151,13.9050,0
7.152,13.9007,0
7.153,13.8964,0
7.154,13.8920,0
7.155,13.8877,0
7.156,13.8834,0
7.157,13.8790,0
7.158,13.8747,0
7.159,13.8703,0
7.160,13.8660,0
7.161,13.8617,0
7.162,13.8573,0
7.163,13.8530,0
7.164,13.8486,0
7.165,13.8443,0
7.166,13.8400,0
7.167,13.8356,0
7.168,13.8313,0
7.169,13.8269,0
7.170,13.8226,0
7.171,13.8183,0
7.172,13.8139,0
7.173,13.8096,0
7.174,13.8052,0
7.175,13.8009,0
7.176,13.7966,0
7.177,13.7922,0
7.178,13.7879,0
7.179,13.7835,0
7.180,13.7792,0
7.181,13.7749,0
7.182,13.7705,0
7.183,13.7662,0
7.184,13.7619,0
7.185,13.7575,0
7.186,13.7532,0
7.187,13.7488,0
7.188,13.7445,0
7.189,13.7402,0
7.190,13.7358,0
7.191,13.7315,0
7.192,13.7271,0
7.193,13.7228,0
7.194,13.7185,0
7.195,13.7141,0
7.196,13.7098,0
7.197,13.7055,0
7.198,13.7011,0
7.199,13.6968,0
7.200,13.6924,0
7.201,13.6881,0
7.202,13.6838,0
7.203,13.6794,0
7.204,13.6751,0
7.205,13.6707,0
7.206,13.6664,0
7.207,13.6621,0
7.208,13.6577,0
7.209,13.6534,0
7.210,13.6491,0
7.211,13.6447,0
7.212,13.6404,0
7.213,13.6360,0
7.214,13.6317,0
7.215,13.6274,0
7.216,13.6230,0
7.217,13.6187,0
7.218,13.6143,0
7.219,13.6100,0
7.220,13.6057,0
7.221,13.6013,0
7.222,13.5970,0
7.223,13.5927,0
7.224,13.5883,0
7.225,13.5840,0
7.226,13.5796,0
7.227,13.5753,0
7.228,13.5710,0
7.229,13.5666,0
7.230,13.5623,0
7.231,13.5580,0
7.232,13.5536,0
7.233,13.5493,0
7.234,13.5449,0
7.235,13.5406,0
7.236,13.5363,0
7.237,13.5319,0
7.238,13.5276,0
7.239,13.5233,0
7.240,13.5189,0
7.241,13.5146,0
7.242,13.5102,0
7.243,13.5059,0
7.244,13.5016,0
7.245,13.4972,0
7.246,13.4929,0
7.247,13.4886,0
7.248,13.4842,0
7.249,13.4799,0
7.250,13.4755,0
7.251,13.4712,0
7.252,13.4669,0
7.253,13.4625,0
7.254,13.4582,0
7.255,13.4539,0
7.256,13.4495,0
7.257,13.4452,0
7.258,13.4408,0
7.259,13.4365,0
7.260,13.4322,0
7.261,13.4278,0
7.262,13.4235,0
7.263,13.4192,0
7.264,13.4148,0
7.265,13.4105,0
7.266,13.4061,0
7.267,13.4018,0
7.268,13.3975,0
7.269,13.3931,0
7.270,13.3888,0
7.271,13.3845,0
7.272,13.3801,0
7.273,13.3758,0
7.274,13.3715,0
7.275,13.3671,0
7.276,13.3628,0
7.277,13.3584,0
7.278,13.3541,0
7.279,13.3498,0
7.280,13.3454,0
7.281,13.3411,0
7.282,13.3368,0
7.283,13.3324,0
7.284,13.3281,0
7.285,13.3238,0
7.286,13.3194,0
7.287,13.3151,0
7.288,13.3107,0
7.289,13.3064,0
7.290,13.3021,0
7.291,13.2977,0
7.292,13.2934,0
7.293,13.2891,0
7.294,13.2847,0
7.295,13.2804,0
7.296,13.2761,0
7.297,13.2717,0
7.298,13.2674,0
7.299,13.2631,0
7.300,13.2587,0
7.301,13.2544,0
7.302,13.2500,0
7.303,13.2457,0
7.304,13.2414,0
7.305,13.2370,0
7.306,13.2327,0
7.307,13.2284,0
7.308,13.2240,0
7.309,13.2197,0
7.310,13.2154,0
7.311,13.2110,0
7.312,13.2067,0
7.313,13.2024,0
7.314,13.1980,0
7.315,13.1937,0
7.316,13.1893,0
7.317,13.1850,0
7.318,13.1807,0
7.319,13.1763,0
7.320,13.1720,0
7.321,13.1677,0
7.322,13.1633,0
7.323,13.1590,0
7.324,13.1547,0
7.325,13.1503,0
7.326,13.1460,0
7.327,13.1417,0
7.328,13.1373,0
7.329,13.1330,0
7.330,13.1287,0
7.331,13.1243,0
7.332,13.1200,0
7.333,13.1157,0
7.334,13.1113,0
7.335,13.1070,0
7.336,13.1027,0
7.337,13.0983,0
7.338,13.0940,0
7.339,13.0897,0
7.340,13.0853,0
7.341,13.0810,0
7.342,13.0766,0
7.343,13.0723,0
7.344,13.0680,0
7.345,13.0636,0
7.346,13.0593,0
7.347,13.0550,0
7.348,13.0506,0
7.349,13.0463,0
7.350,13.0420,0
7.351,13.0376,0
7.352,13.0333,0
7.353,13.0290,0
7.354,13.0246,0
7.355,13.0203,0
7.356,13.0160,0
7.357,13.0116,0
7.358,13.0073,0
7.359,13.0030,0
7.360,12.9986,0
7.361,12.9943,0
7.362,12.9900,0
7.363,12.9856,0
7.364,12.9813,0
7.365,12.9770,0
7.366,12.9726,0
7.367,12.9683,0
7.368,12.9640,0
7.369,12.9596,0
7.370,12.9553,0
7.371,12.9510,0
7.372,12.9466,0
7.373,12.9423,0
7.374,12.9380,0
7.375,12.9336,0
7.376,12.9293,0
7.377,12.9250,0
7.378,12.9206,0
7.379,12.9163,0
7.380,12.9120,0
7.381,12.9076,0
7.382,12.9033,0
7.383,12.8990,0
7.384,12.8947,0
7.385,12.8903,0
7.386,12.8860,0
7.387,12.8817,0
7.388,12.8773,0
7.389,12.8730,0
7.390,12.8687,0
7.391,12.8643,0
7.392,12.8600,0
7.393,12.8557,0
7.394,12.8513,0
7.395,12.8470,0
7.396,12.8427,0
7.397,12.8383,0
7.398,12.8340,0
7.399,12.8297,0
7.400,12.8253,0
7.401,12.8210,0
7.402,12.8167,0
7.403,12.8123,0
7.404,12.8080,0
7.405,12.8037,0
7.406,12.7994,0
7.407,12.7950,0
7.408,12.7907,0
7.409,12.7864,0
7.410,12.7820,0
7.411,12.7777,0
7.412,12.7734,0
7.413,12.7690,0
7.414,12.7647,0
7.415,12.7604,0
7.416,12.7560,0
7.417,12.7517,0
7.418,12.7474,0
7.419,12.7430,0
7.420,12.7387,0
7.421,12.7344,0
7.422,12.7301,0
7.423,12.7257,0
7.424,12.7214,0
7.425,12.7171,0
7.426,12.7127,0
7.427,12.7084,0
7.428,12.7041,0
7.429,12.6997,0
7.430,12.6954,0
7.431,12.6911,0
7.432,12.6868,0
7.433,12.6824,0
7.434,12.6781,0
7.435,12.6738,0
7.436,12.6694,0
7.437,12.6651,0
7.438,12.6608,0
7.439,12.6564,0
7.440,12.6521,0
7.441,12.6478,0
7.442,12.6435,0
7.443,12.6391,0
7.444,12.6348,0
7.445,12.6305,0
7.446,12.6261,0
7.447,12.6218,0
7.448,12.6175,0
7.449,12.6131,0
7.450,12.6088,0
7.451,12.6045,0
7.452,12.6002,0
7.453,12.5958,0
7.454,12.5915,0
7.455,12.5872,0
7.456,12.5828,0
7.457,12.5785,0
7.458,12.5742,0
7.459,12.5699,0
7.460,12.5655,0
7.461,12.5612,0
7.462,12.5569,0
7.463,12.5525,0
7.464,12.5482,0
7.465,12.5439,0
7.466,12.5396,0
7.467,12.5352,0
7.468,12.5309,0
7.469,12.5266,0
7.470,12.5222,0
7.471,12.5179,0
7.472,12.5136,0
7.473,12.5093,0
7.474,12.5049,0
7.475,12.5006,0
7.476,12.4963,0
7.477,12.4920,0
7.478,12.4876,0
7.479,12.4833,0
7.480,12.4790,0
7.481,12.4746,0
7.482,12.4703,0
7.483,12.4660,0
7.484,12.4617,0
7.485,12.4573,0
7.486,12.4530,0
7.487,12.4487,0
7.488,12.4444,0
7.489,12.4400,0
7.490,12.4357,0
7.491,12.4314,0
7.492,12.4270,0
7.493,12.4227,0
7.494,12.4184,0
7.495,12.4141,0
7.496,12.4097,0
7.497,12.4054,0
7.498,12.4011,0
7.499,12.3968,0
7.500,12.3924,0
7.501,12.3881,0
7.502,12.3838,0
7.503,12.3795,0
7.504,12.3751,0
7.505,12.3708,0
7.506,12.3665,0
7.507,12.3622,0
7.508,12.3578,0
7.509,12.3535,0
7.510,12.3492,0
7.511,12.3448,0
7.512,12.3405,0
7.513,12.3362,0
7.514,12.3319,0
7.515,12.3275,0
7.516,12.3232,0
7.517,12.3189,0
7.518,12.3146,0
7.519,12.3102,0
7.520,12.3059,0
7.521,12.3016,0
7.522,12.2973,0
7.523,12.2929,0
7.524,12.2886,0
7.525,12.2843,0
7.526,12.2800,0
7.527,12.2756,0
7.528,12.2713,0
7.529,12.2670,0
7.530,12.2627,0
7.531,12.2583,0
7.532,12.2540,0
7.533,12.2497,0
7.534,12.2454,0
7.535,12.2411,0
7.536,12.2367,0
7.537,12.2324,0
7.538,12.2281,0
7.539,12.2238,0
7.540,12.2194,0
7.541,12.2151,0
7.542,12.2108,0
7.543,12.2065,0
7.544,12.2021,0
7.545,12.1978,0
7.546,12.1935,0
7.547,12.1892,0
7.548,12.1848,0
7.549,12.1805,0
7.550,12.1762,0
7.551,12.1719,0
7.552,12.1676,0
7.553,12.1632,0
7.554,12.1589,0
7.555,12.1546,0
7.556,12.1503,0
7.557,12.1459,0
7.558,12.1416,0
7.559,12.1373,0
7.560,12.1330,0
7.561,12.1286,0
7.562,12.1243,0
7.563,12.1200,0
7.564,12.1157,0
7.565,12.1114,0
7.566,12.1070,0
7.567,12.1027,0
7.568,12.0984,0
7.569,12.0941,0
7.570,12.0898,0
7.571,12.0854,0
7.572,12.0811,0
7.573,12.0768,0
7.574,12.0725,0
7.575,12.0681,0
7.576,12.0638,0
7.577,12.0595,0
7.578,12.0552,0
7.579,12.0509,0
7.580,12.0465,0
7.581,12.0422,0
7.582,12.0379,0
7.583,12.0336,0
7.584,12.0293,0
7.585,12.0249,0
7.586,12.0206,0
7.587,12.0163,0
7.588,12.0120,0
7.589,12.0077,0
7.590,12.0033,0
7.591,11.9990,0
7.592,11.9947,0
7.593,11.9904,0
7.594,11.9861,0
7.595,11.9817,0
7.596,11.9774,0
7.597,11.9731,0
7.598,11.9688,0
7.599,11.9645,0
7.600,11.9601,0
7.601,11.9558,0
7.602,11.9515,0
7.603,11.9472,0
7.604,11.9429,0
7.605,11.9385,0
7.606,11.9342,0
7.607,11.9299,0
7.608,11.9256,0
7.609,11.9213,0
7.610,11.9169,0
7.611,11.9126,0
7.612,11.9083,0
7.613,11.9040,0
7.614,11.8997,0
7.615,11.8954,0
7.616,11.8910,0
7.617,11.8867,0
7.618,11.8824,0
7.619,11.8781,0
7.620,11.8738,0
7.621,11.8694,0
7.622,11.8651,0
7.623,11.8608,0
7.624,11.8565,0
7.625,11.8522,0
7.626,11.8479,0
7.627,11.8435,0
7.628,11.8392,0
7.629,11.8349,0
7.630,11.8306,0
7.631,11.8263,0
7.632,11.8220,0
7.633,11.8176,0
7.634,11.8133,0
7.635,11.8090,0
7.636,11.8047,0
7.637,11.8004,0
7.638,11.7961,0
7.639,11.7917,0
